"id","male","Eqp","Age","BodyweightKg","Y","super","obs","ratio","Age2"
254,1,2,34,88.2,275,1,10,3.11791383219955,1156
254,1,2,36,99.7,330,1,11,3.3099297893681,1296
254,1,2,38,97.55,340,1,12,3.48539210661199,1444
255,1,3,16.5,72.2,205,1,1,2.8393351800554,272.25
255,1,3,18.5,82.3,250,1,2,3.03766707168894,342.25
255,1,3,22.5,87.25,315,1,3,3.61031518624642,506.25
255,1,3,22.5,89,330,1,4,3.70786516853933,506.25
255,1,3,24.5,92,337.5,1,5,3.66847826086957,600.25
255,1,4,25.5,92.2,262.5,1,6,2.8470715835141,650.25
255,1,4,26.5,82.7,243,1,7,2.93833131801693,702.25
255,1,4,27.5,82.5,245,1,8,2.96969696969697,756.25
255,1,4,27.5,82.72,250,1,9,3.02224371373308,756.25
255,1,4,28.5,82.84,245,1,10,2.95750845002414,812.25
255,1,4,29.5,82.76,240,1,11,2.89995166747221,870.25
255,1,4,30.5,82.81,258,1,12,3.11556575292839,930.25
256,1,3,27.5,106.9,215,0,1,2.0112254443405,756.25
256,1,3,28.5,98.2,215,0,2,2.18940936863544,812.25
256,1,3,28.5,98.1,240,0,3,2.44648318042813,812.25
256,1,3,29.5,98.9,245,0,4,2.47724974721941,870.25
256,1,3,29.5,99.5,250,1,5,2.51256281407035,870.25
256,1,3,30.5,100,240,0,6,2.4,930.25
256,1,3,30.5,100.4,250,0,7,2.49003984063745,930.25
256,1,3,31.5,107.2,285,1,8,2.65858208955224,992.25
256,1,3,31.5,107.2,285,1,9,2.65858208955224,992.25
256,1,3,32.5,103.2,260,1,10,2.51937984496124,1056.25
256,1,4,39.5,113.9,222.5,0,11,1.95346795434592,1560.25
256,1,4,40.5,114.4,220,0,12,1.92307692307692,1640.25
257,1,3,32.5,101,180,0,1,1.78217821782178,1056.25
257,1,3,32.5,103.2,185,0,2,1.79263565891473,1056.25
257,1,3,46.5,109.9,210,0,3,1.91082802547771,2162.25
258,0,3,32,61.95,130,0,1,2.09846650524617,1024
258,0,3,33,62.4,140,0,2,2.24358974358974,1089
258,0,3,35,59.2,125,0,3,2.11148648648649,1225
258,0,3,43,62.2,145,0,4,2.33118971061093,1849
258,0,3,45,62.35,137.5,0,5,2.20529270248597,2025
258,0,3,47.5,63.3,137.5,0,6,2.17219589257504,2256.25
259,1,3,18.5,55.3,110,0,1,1.98915009041591,342.25
259,1,3,18.5,55.1,100,0,2,1.81488203266788,342.25
259,1,3,19.5,56.1,127.5,0,3,2.27272727272727,380.25
259,1,3,20.5,55.9,135,0,4,2.41502683363148,420.25
259,1,3,20.5,55.8,135,0,5,2.41935483870968,420.25
259,1,3,20.5,55.6,147.5,1,6,2.65287769784173,420.25
259,1,3,21.5,55.8,100,0,7,1.7921146953405,462.25
259,1,3,21.5,55.9,150,1,8,2.68336314847943,462.25
259,1,3,22.5,59,155,1,9,2.6271186440678,506.25
259,1,3,23.5,59.2,150,1,10,2.53378378378378,552.25
259,1,3,30.5,58.15,155,1,11,2.66552020636285,930.25
259,1,4,31.5,58.45,110,0,12,1.8819503849444,992.25
260,1,3,17.5,55.05,145,1,1,2.63396911898274,306.25
260,1,3,20.5,59.7,200,1,2,3.3500837520938,420.25
260,1,3,21.5,58.53,207.5,1,3,3.54519050059798,462.25
260,1,4,23,58.75,162.5,1,4,2.76595744680851,529
260,1,3,24,58.35,190,1,5,3.25621251071123,576
260,1,3,25.5,58.8,210,1,6,3.57142857142857,650.25
260,1,3,25.5,58.2,220,1,7,3.78006872852234,650.25
260,1,4,26,58.5,175,1,8,2.99145299145299,676
260,1,4,26.5,58.55,170,1,9,2.90350128095645,702.25
260,1,4,27.5,57.95,160,1,10,2.76100086281277,756.25
260,1,4,28.5,58.8,172.5,1,11,2.93367346938776,812.25
260,1,3,29,58.65,232.5,1,12,3.96419437340153,841
261,1,3,46.5,110.05,205,0,1,1.86278964107224,2162.25
261,1,3,47.5,113,230,0,2,2.0353982300885,2256.25
261,1,3,47.5,105.1,230,0,3,2.1883920076118,2256.25
261,1,3,48.5,109.5,250,0,4,2.28310502283105,2352.25
261,1,3,49.5,116,270,0,5,2.32758620689655,2450.25
261,1,3,50.5,115.75,270,0,6,2.33261339092873,2550.25
261,1,3,50.5,117.2,280,0,7,2.38907849829352,2550.25
261,1,3,50.5,120.7,280,0,8,2.31980115990058,2550.25
261,1,3,51.5,118.8,270,0,9,2.27272727272727,2652.25
261,1,3,53.5,120.8,260,0,10,2.1523178807947,2862.25
261,1,4,66.5,109.27,175,0,11,1.60153747597694,4422.25
262,0,3,46.5,47.1,100,0,1,2.12314225053079,2162.25
262,0,3,48.5,51.4,127.5,0,2,2.48054474708171,2352.25
262,0,3,50.5,51,130,1,3,2.54901960784314,2550.25
262,0,3,50.5,51.3,127.5,0,4,2.48538011695906,2550.25
262,0,3,56.5,51.8,110,0,5,2.12355212355212,3192.25
262,0,3,58.5,54.8,120,0,6,2.18978102189781,3422.25
262,0,3,73.5,55.2,80,0,7,1.44927536231884,5402.25
263,0,3,23.5,51.1,115,0,1,2.25048923679061,552.25
263,0,3,24.5,51.2,130,1,2,2.5390625,600.25
263,0,3,24.5,47.8,115,0,3,2.40585774058577,600.25
263,0,3,25.5,51.2,120,0,4,2.34375,650.25
263,0,3,25.5,51.1,120,0,5,2.34833659491194,650.25
263,0,3,26.5,51,140,1,6,2.74509803921569,702.25
263,0,3,29.5,51.55,120,0,7,2.3278370514064,870.25
263,0,3,32.5,55.1,155,1,8,2.81306715063521,1056.25
263,0,3,33.5,51.65,137.5,1,9,2.6621490803485,1122.25
263,0,4,37.5,54.5,80,0,10,1.46788990825688,1406.25
263,0,4,40.5,55.15,102.5,0,11,1.85856754306437,1640.25
263,0,4,41.5,58.6,120,0,12,2.04778156996587,1722.25
264,0,3,22.5,43.9,105,0,1,2.39179954441913,506.25
264,0,3,22.5,44,105,0,2,2.38636363636364,506.25
264,0,3,23.5,43.8,117.5,1,3,2.68264840182648,552.25
264,0,3,23.5,43.85,110,1,4,2.50855188141391,552.25
264,0,3,24.5,43.7,127.5,1,5,2.91762013729977,600.25
264,0,3,24.5,44,120,1,6,2.72727272727273,600.25
264,0,3,25.5,43.7,130,1,7,2.97482837528604,650.25
264,0,3,26.5,43.8,127.5,1,8,2.91095890410959,702.25
264,0,3,34.5,55.5,170,1,9,3.06306306306306,1190.25
264,0,3,35.5,55.15,150,1,10,2.71985494106981,1260.25
264,0,3,36.5,56,175,1,11,3.125,1332.25
264,0,3,36.5,55.2,160,1,12,2.89855072463768,1332.25
265,1,2,30,100,238.14,0,1,2.3814,900
265,1,4,30,90,204.12,0,2,2.268,900
265,1,2,31,90,254.01,1,3,2.82233333333333,961
265,1,2,36,97.52,276.69,1,4,2.8372641509434,1296
265,1,2,37,82.33,260.82,1,5,3.16798250941334,1369
265,1,2,37,98.16,265.35,1,6,2.70323960880196,1369
265,1,2,37,82.33,260.82,1,7,3.16798250941334,1369
265,1,2,38,89.13,244.94,1,8,2.74812072254011,1444
265,1,2,40,88.63,219.99,0,9,2.48211666478619,1600
266,1,3,19,63.6,165,1,1,2.59433962264151,361
266,1,3,20.5,60,160,1,2,2.66666666666667,420.25
266,1,3,21.5,66.8,195,1,3,2.91916167664671,462.25
266,1,3,22.5,67.2,205,1,4,3.05059523809524,506.25
266,1,3,24.5,67.4,217.5,1,5,3.22700296735905,600.25
266,1,3,25.5,67.5,205,1,6,3.03703703703704,650.25
266,1,3,26.5,67.4,212.5,1,7,3.15281899109792,702.25
266,1,4,36.5,65.45,172.5,1,8,2.63559969442322,1332.25
266,1,4,37.5,65.85,180,1,9,2.73348519362187,1406.25
266,1,4,38.5,65.85,177.5,1,10,2.69552012148823,1482.25
266,1,4,38.5,65.65,170,1,11,2.58948971820259,1482.25
266,1,4,38.5,65.9,180,1,12,2.73141122913505,1482.25
267,1,3,19,89.2,250,1,1,2.80269058295964,361
267,1,3,20,89.2,250,1,2,2.80269058295964,400
267,1,4,25,89.58,250,1,3,2.79080151819603,625
267,1,4,26.5,73.8,235,1,4,3.18428184281843,702.25
267,1,4,26.5,74,230,1,5,3.10810810810811,702.25
267,1,4,27,82.5,282.5,1,6,3.42424242424242,729
267,1,4,28,81.5,262.5,1,7,3.22085889570552,784
267,1,4,28,82,277.5,1,8,3.38414634146341,784
267,1,2,29,82.5,300,1,9,3.63636363636364,841
267,1,2,29,82,280,1,10,3.41463414634146,841
267,1,2,30,89.4,310,1,11,3.4675615212528,900
267,1,4,30,87.5,287.5,1,12,3.28571428571429,900
268,1,3,43.5,90,205,0,1,2.27777777777778,1892.25
268,1,3,56.5,87.7,150,0,2,1.71037628278221,3192.25
269,1,1,17,110,235.87,0,1,2.14427272727273,289
269,1,1,17,110,238.14,0,2,2.16490909090909,289
269,1,1,18,125,272.16,0,3,2.17728,324
269,1,1,30.5,109.23,376.48,1,4,3.4466721596631,930.25
269,1,1,31,108.32,385.55,1,5,3.5593611521418,961
269,1,1,35,108.23,410,1,6,3.7882287720595,1225
270,0,3,39.5,39.5,77.5,0,1,1.9620253164557,1560.25
270,0,3,40.5,39.4,92.5,0,2,2.34771573604061,1640.25
270,0,3,42.5,39.9,90,0,3,2.25563909774436,1806.25
270,0,3,44,40.5,97.5,0,4,2.40740740740741,1936
270,0,3,45,39.3,90,0,5,2.29007633587786,2025
270,0,3,46,39.7,92.5,0,6,2.32997481108312,2116
270,0,3,46.5,38.7,85,0,7,2.19638242894057,2162.25
270,0,3,48,38.3,85,0,8,2.21932114882507,2304
270,0,3,48,39.2,90,0,9,2.29591836734694,2304
270,0,3,50,40.3,92.5,0,10,2.29528535980149,2500
270,0,4,51,40.4,90,0,11,2.22772277227723,2601
270,0,3,51,40.1,95,0,12,2.36907730673317,2601
271,0,3,18.5,51.4,135,1,1,2.62645914396887,342.25
271,0,3,19.5,52,175,1,2,3.36538461538462,380.25
271,0,3,20.5,51.6,176,1,3,3.41085271317829,420.25
271,0,3,20.5,51.8,177.5,1,4,3.42664092664093,420.25
271,0,3,21.5,51.45,160,1,5,3.10981535471331,462.25
271,0,3,22.5,56,190,1,6,3.39285714285714,506.25
271,0,3,22.5,56.5,180,1,7,3.1858407079646,506.25
271,0,3,23.5,51.6,185,1,8,3.58527131782946,552.25
271,0,3,25.5,52,160,1,9,3.07692307692308,650.25
271,0,3,30.5,55.75,187.5,1,10,3.36322869955157,930.25
271,0,3,32.5,51.75,185,1,11,3.57487922705314,1056.25
271,0,4,41.5,55.43,120,0,12,2.16489265740574,1722.25
272,1,3,17.5,55,117.5,0,1,2.13636363636364,306.25
272,1,3,17.5,54.25,127.5,0,2,2.35023041474654,306.25
272,1,3,24.5,59.6,147.5,0,3,2.4748322147651,600.25
272,1,3,25.5,59.6,157.5,1,4,2.64261744966443,650.25
272,1,3,25.5,67.3,180,1,5,2.67459138187221,650.25
272,1,3,39.5,73,140,0,6,1.91780821917808,1560.25
272,1,3,40.5,73.5,140,0,7,1.9047619047619,1640.25
273,1,3,19.5,75,225,1,1,3,380.25
273,1,3,19.5,82.25,250,1,2,3.03951367781155,380.25
273,1,3,20.5,82.35,265,1,3,3.21797207043109,420.25
273,1,3,20.5,82.35,265,1,4,3.21797207043109,420.25
273,1,3,22.5,90,300,1,5,3.33333333333333,506.25
273,1,3,22.5,89.5,300,1,6,3.35195530726257,506.25
273,1,3,22.5,90,300,1,7,3.33333333333333,506.25
273,1,3,23.5,89.2,300,1,8,3.36322869955157,552.25
273,1,1,28.5,98.8,315,1,9,3.18825910931174,812.25
273,1,1,28.5,99.5,385,1,10,3.86934673366834,812.25
273,1,1,30.5,100,380,1,11,3.8,930.25
274,0,3,17.5,43,125,1,1,2.90697674418605,306.25
274,0,3,17.5,43.95,145,1,2,3.29920364050057,306.25
274,0,3,18.5,44,145,1,3,3.29545454545455,342.25
274,0,3,19.5,43.3,165,1,4,3.81062355658199,380.25
274,0,3,19.5,44,167.5,1,5,3.80681818181818,380.25
274,0,3,20.5,47.5,162.5,1,6,3.42105263157895,420.25
274,0,3,23.5,48,200,1,7,4.16666666666667,552.25
274,0,3,23.5,47.8,200,1,8,4.18410041841004,552.25
274,0,3,24.5,51.6,212.5,1,9,4.11821705426357,600.25
274,0,3,25.5,51.65,220,1,10,4.2594385285576,650.25
274,0,3,26.5,51.5,227.5,1,11,4.41747572815534,702.25
274,0,3,27.5,48.4,212.5,1,12,4.3904958677686,756.25
275,0,3,16.5,102.1,180,0,1,1.76297747306562,272.25
275,0,3,18.5,109.15,210,0,2,1.92395785616125,342.25
275,0,3,19.5,111.3,230,0,3,2.06648697214735,380.25
275,0,3,20.5,116.05,263.5,0,4,2.27057302886687,420.25
275,0,3,20.5,119.2,272.5,0,5,2.28607382550336,420.25
275,0,3,21.5,119.7,280,0,6,2.33918128654971,462.25
275,0,3,22.5,118.6,282.5,0,7,2.38195615514334,506.25
275,0,3,22.5,113.4,260,0,8,2.29276895943563,506.25
275,0,3,24.5,120.62,310,1,9,2.57005471729398,600.25
275,0,3,25.5,124.8,300,0,10,2.40384615384615,650.25
275,0,3,27.5,121.35,290,0,11,2.38978162340338,756.25
275,0,3,28.5,119.15,270,0,12,2.26605119597146,812.25
276,0,3,29.5,44,102.5,0,1,2.32954545454545,870.25
276,0,3,31.5,43.55,117.5,1,2,2.69804822043628,992.25
276,0,3,33.5,43.9,142.5,1,3,3.24601366742597,1122.25
276,0,3,34.5,43.8,150,1,4,3.42465753424658,1190.25
276,0,3,35.5,43.95,150,1,5,3.41296928327645,1260.25
276,0,4,41.5,46.75,117.5,1,6,2.51336898395722,1722.25
276,0,4,42.5,46.65,120,1,7,2.57234726688103,1806.25
276,0,4,43.5,46.9,115,0,8,2.45202558635394,1892.25
276,0,4,44.5,51.48,135,1,9,2.62237762237762,1980.25
276,0,4,45.5,51.5,140,1,10,2.71844660194175,2070.25
276,0,4,47.5,51.75,130,1,11,2.51207729468599,2256.25
276,0,4,48.5,52,135,1,12,2.59615384615385,2352.25
277,0,3,18.5,62.9,135,0,1,2.14626391096979,342.25
277,0,3,20.5,58.6,150,1,2,2.55972696245734,420.25
277,0,3,21.5,63.4,180,1,3,2.8391167192429,462.25
277,0,3,24.5,65.6,210,1,4,3.20121951219512,600.25
277,0,3,24.5,66.25,190,1,5,2.86792452830189,600.25
277,0,3,25.5,64.85,220,1,6,3.39244410177332,650.25
277,0,3,26.5,66.75,220,1,7,3.29588014981273,702.25
277,0,3,27.5,71.5,230,1,8,3.21678321678322,756.25
277,0,3,28.5,73.7,240,1,9,3.25644504748982,812.25
277,0,3,28.5,72.9,230,1,10,3.15500685871056,812.25
277,0,3,29.5,73.75,225,1,11,3.05084745762712,870.25
277,0,3,31.5,71.35,240,1,12,3.36370007007709,992.25
278,1,3,38.5,110,392.5,1,1,3.56818181818182,1482.25
278,1,3,39,110,383.29,1,2,3.48445454545455,1521
278,1,3,39.5,100,362.5,1,3,3.625,1560.25
278,1,1,40,100,381.02,1,4,3.8102,1600
278,1,1,43,100,378.75,1,5,3.7875,1849
278,1,1,43,100,378.75,1,6,3.7875,1849
278,1,1,43.5,110,394.63,1,7,3.58754545454545,1892.25
278,1,4,55,110,306.17,1,8,2.78336363636364,3025
279,1,3,26.5,99.5,295,1,1,2.96482412060302,702.25
279,1,3,42.5,125,317.5,1,2,2.54,1806.25
279,1,3,42.5,119.6,305,1,3,2.55016722408027,1806.25
280,1,1,28.5,108.8,250,0,1,2.29779411764706,812.25
280,1,1,29.5,109.9,260,0,2,2.36578707916288,870.25
280,1,1,30.5,109,220,0,3,2.01834862385321,930.25
280,1,1,42,122.5,295,0,4,2.40816326530612,1764
281,1,3,30.5,100,251.74,1,1,2.5174,930.25
281,1,3,54.5,66.2,162.5,0,2,2.45468277945619,2970.25
281,1,3,60.5,66.4,160,0,3,2.40963855421687,3660.25
281,1,3,60.5,67.2,175,1,4,2.60416666666667,3660.25
281,1,3,61.5,65,170,1,5,2.61538461538462,3782.25
281,1,3,61.5,65.68,152.5,0,6,2.32186358099878,3782.25
281,1,3,62.5,65.7,157.5,0,7,2.3972602739726,3906.25
281,1,3,62.5,65.71,170,1,8,2.58712524729874,3906.25
281,1,3,63.5,65.5,162.5,0,9,2.48091603053435,4032.25
281,1,3,63.5,65.62,165,1,10,2.51447729350808,4032.25
281,1,3,64.5,65.7,165,1,11,2.51141552511416,4160.25
281,1,3,64.5,65.5,165,1,12,2.51908396946565,4160.25
282,0,3,35,70,180,1,1,2.57142857142857,1225
282,0,3,36,67.68,182.5,1,2,2.69651300236407,1296
282,0,3,37,66.7,165,0,3,2.47376311844078,1369
282,0,3,38,66.2,165,0,4,2.49244712990937,1444
282,0,3,43,66.85,157.5,0,5,2.35602094240838,1849
282,0,3,44,67.8,160,0,6,2.3598820058997,1936
282,0,3,46,67.5,162.5,0,7,2.40740740740741,2116
282,0,3,47,67.3,165,0,8,2.4517087667162,2209
282,0,3,49,70.2,172.5,0,9,2.45726495726496,2401
282,0,3,49,70.2,172.5,0,10,2.45726495726496,2401
282,0,4,57,70.4,117.5,0,11,1.66903409090909,3249
282,0,4,58,70.3,117.5,0,12,1.67140825035562,3364
283,1,3,41.5,75,195,1,1,2.6,1722.25
283,1,3,42.5,75,190,1,2,2.53333333333333,1806.25
283,1,3,43.5,75,195,1,3,2.6,1892.25
283,1,3,45.5,74.8,192.5,1,4,2.57352941176471,2070.25
283,1,3,46.5,74.9,190,1,5,2.53671562082777,2162.25
283,1,3,47.5,74.6,195,1,6,2.61394101876676,2256.25
283,1,3,49.5,74.9,187.5,1,7,2.50333778371162,2450.25
283,1,3,49.5,75.8,175,0,8,2.30870712401055,2450.25
283,1,3,50.5,74.35,187.5,1,9,2.52185608607935,2550.25
283,1,3,52.5,74.75,195,1,10,2.60869565217391,2756.25
283,1,3,53.5,74.8,185,0,11,2.47326203208556,2862.25
283,1,3,54.5,74.15,180,0,12,2.42751180040459,2970.25
284,0,3,21.5,67.5,150,0,1,2.22222222222222,462.25
284,0,3,21.5,73.1,170,0,2,2.32558139534884,462.25
284,0,3,21.5,74.3,185,0,3,2.48990578734859,462.25
284,0,3,21.5,75.1,160,0,4,2.13049267643142,462.25
284,0,3,21.5,66.8,130,0,5,1.94610778443114,462.25
284,0,3,22.5,68.8,165,0,6,2.39825581395349,506.25
284,0,3,25.5,66.4,140,0,7,2.10843373493976,650.25
284,0,3,26.5,70.8,150,0,8,2.11864406779661,702.25
284,0,4,29.5,69.6,140,0,9,2.01149425287356,870.25
284,0,4,30.5,68.3,140,0,10,2.0497803806735,930.25
284,0,4,30.5,70.6,135,0,11,1.91218130311615,930.25
284,0,4,31.5,66.2,145,0,12,2.19033232628399,992.25
285,1,3,22.5,67.5,245,1,1,3.62962962962963,506.25
285,1,3,27.5,74.6,280,1,2,3.75335120643432,756.25
285,1,3,36.5,74.8,250,1,3,3.34224598930481,1332.25
285,1,3,37.5,74.55,275,1,4,3.68879946344735,1406.25
285,1,3,38.5,74.75,260,1,5,3.47826086956522,1482.25
285,1,3,39.5,74.85,292.5,1,6,3.90781563126253,1560.25
285,1,3,39.5,74.75,283,1,7,3.78595317725753,1560.25
285,1,3,42.5,82.11,300,1,8,3.65363536719035,1806.25
285,1,3,42.5,80,260,1,9,3.25,1806.25
285,1,2,50,82.4,220,1,10,2.66990291262136,2500
285,1,2,53,87.1,170,0,11,1.95177956371986,2809
285,1,2,53,82,182.5,0,12,2.22560975609756,2809
286,1,3,24.5,74.8,220,1,1,2.94117647058824,600.25
286,1,3,24.5,74.7,230,1,2,3.07898259705489,600.25
286,1,3,33.5,82.5,245,1,3,2.96969696969697,1122.25
286,1,3,34.5,82.2,240,1,4,2.91970802919708,1190.25
286,1,3,34.5,82.4,250,1,5,3.03398058252427,1190.25
286,1,3,35.5,89.6,250,1,6,2.79017857142857,1260.25
286,1,3,36.5,89.2,255,1,7,2.85874439461883,1332.25
286,1,3,38.5,89.5,255,1,8,2.84916201117318,1482.25
286,1,3,39.5,89.3,240,1,9,2.68756998880179,1560.25
286,1,3,40.5,89.7,235,1,10,2.61984392419175,1640.25
286,1,3,40.5,89.4,240,1,11,2.68456375838926,1640.25
286,1,3,41.5,91.9,240,1,12,2.61153427638738,1722.25
287,1,3,24.5,84,190,0,1,2.26190476190476,600.25
287,1,3,25.5,88.8,190,0,2,2.13963963963964,650.25
287,1,3,26.5,88.5,200,0,3,2.25988700564972,702.25
287,1,3,27.5,88.6,230,1,4,2.59593679458239,756.25
287,1,3,28.5,99,265,1,5,2.67676767676768,812.25
287,1,3,29.5,99.5,280,1,6,2.81407035175879,870.25
287,1,3,29.5,99,290,1,7,2.92929292929293,870.25
287,1,3,40.5,107.3,255,0,8,2.37651444547996,1640.25
287,1,3,41.5,115.01,290,1,9,2.52151986783758,1722.25
287,1,4,44.5,115.9,255,0,10,2.20017256255393,1980.25
287,1,4,45.5,118.36,282.5,0,11,2.38678607637715,2070.25
287,1,3,47.5,118.2,305,1,12,2.58037225042301,2256.25
288,1,3,30.5,81.9,170,0,1,2.07570207570208,930.25
288,1,3,32.5,81.6,190,0,2,2.32843137254902,1056.25
288,1,3,33.5,82.7,210,1,3,2.53929866989117,1122.25
288,1,3,34.5,81.8,212.5,1,4,2.59779951100244,1190.25
288,1,3,35.5,82.5,220,1,5,2.66666666666667,1260.25
288,1,3,36.5,92.1,220,0,6,2.38870792616721,1332.25
288,1,3,37.5,92.1,240,1,7,2.60586319218241,1406.25
288,1,3,38.5,92.4,240,1,8,2.5974025974026,1482.25
288,1,3,39.5,92.6,245,1,9,2.64578833693305,1560.25
288,1,3,41.5,93,250,1,10,2.68817204301075,1722.25
288,1,3,41.5,92.7,245,1,11,2.64293419633225,1722.25
288,1,3,43.5,92.4,245,1,12,2.65151515151515,1892.25
289,0,3,16.5,94.5,80,0,1,0.846560846560847,272.25
289,0,3,17.5,90,115,0,2,1.27777777777778,306.25
289,0,3,19.5,82.5,170,0,3,2.06060606060606,380.25
289,0,3,19.5,82.4,130,0,4,1.57766990291262,380.25
289,0,3,20.5,90,210,0,5,2.33333333333333,420.25
289,0,3,21.5,89.48,215,0,6,2.40277156906571,462.25
289,0,3,21.5,86.96,195,0,7,2.24241030358786,462.25
289,0,3,22.5,97.2,205,0,8,2.10905349794239,506.25
289,0,3,22.5,90.6,220,0,9,2.42825607064018,506.25
289,0,4,27.5,99.3,150,0,10,1.51057401812689,756.25
289,0,4,29.5,104.8,167.5,0,11,1.59828244274809,870.25
289,0,4,29.5,104.7,150,0,12,1.43266475644699,870.25
290,1,3,28.5,100,210,0,1,2.1,812.25
290,1,3,29.5,98.9,225,0,2,2.27502527805864,870.25
290,1,3,30.5,108.4,210,0,3,1.93726937269373,930.25
290,1,3,35.5,118.3,240,0,4,2.02874049027895,1260.25
290,1,3,36.5,117.8,255,0,5,2.16468590831919,1332.25
290,1,3,36.5,118.1,260,0,6,2.20152413209145,1332.25
290,1,3,37.5,114.6,250,0,7,2.18150087260035,1406.25
290,1,3,39.5,111.6,225,0,8,2.01612903225806,1560.25
290,1,3,39.5,111.6,225,0,9,2.01612903225806,1560.25
291,0,3,28.5,43.5,142.5,1,1,3.27586206896552,812.25
291,0,3,32.5,47.6,162.5,1,2,3.41386554621849,1056.25
291,0,3,33.5,47.5,155,1,3,3.26315789473684,1122.25
291,0,3,36.5,47.3,162.5,1,4,3.43551797040169,1332.25
291,0,3,38.5,43.9,167.5,1,5,3.81548974943052,1482.25
291,0,3,38.5,47.9,172.5,1,6,3.60125260960334,1482.25
291,0,3,40.5,43.95,152.5,1,7,3.46985210466439,1640.25
291,0,3,41.5,47.25,172.5,1,8,3.65079365079365,1722.25
291,0,3,43.5,47.75,172.5,1,9,3.61256544502618,1892.25
291,0,3,45.5,46.95,170,1,10,3.62087326943557,2070.25
291,0,3,47.5,46.7,175,1,11,3.74732334047109,2256.25
291,0,3,49.5,46.54,170,1,12,3.65277180919639,2450.25
292,1,3,59.5,74.2,170,0,1,2.2911051212938,3540.25
292,1,3,63.5,78.6,200,1,2,2.54452926208651,4032.25
292,1,3,63.5,79,205,1,3,2.59493670886076,4032.25
292,1,3,65.5,79.6,215,1,4,2.70100502512563,4290.25
292,1,3,68,82.3,220,1,5,2.67314702308627,4624
292,1,3,68,80.7,205,1,6,2.54027261462206,4624
292,1,3,69,81.3,215,1,7,2.64452644526445,4761
292,1,3,70,83.2,167.5,0,8,2.01322115384615,4900
292,1,3,72,80.85,180,0,9,2.22634508348794,5184
292,1,3,73,81.95,175,0,10,2.13544844417328,5329
292,1,3,73,81.9,150,0,11,1.83150183150183,5329
292,1,4,74.5,83,155,0,12,1.86746987951807,5550.25
293,1,3,21.5,75,205,1,1,2.73333333333333,462.25
293,1,3,39.5,95,240,1,2,2.52631578947368,1560.25
293,1,3,39.5,100,245,0,3,2.45,1560.25
293,1,3,40.5,90,225,1,4,2.5,1640.25
293,1,3,42.5,89.95,210,0,5,2.33463035019455,1806.25
293,1,3,43.5,89.65,215,0,6,2.39821528165086,1892.25
294,1,3,23.5,88.3,197.5,0,1,2.23669309173273,552.25
294,1,3,23.5,83.6,190,0,2,2.27272727272727,552.25
294,1,3,24.5,86,210,0,3,2.44186046511628,600.25
294,1,3,31.5,91,210,0,4,2.30769230769231,992.25
294,1,3,32.5,89.75,242.5,1,5,2.70194986072423,1056.25
294,1,4,33.5,89.8,160,0,6,1.78173719376392,1122.25
294,1,4,34.5,92.65,182.5,0,7,1.96977873718295,1190.25
294,1,4,35.5,92.55,200,0,8,2.16099405726634,1260.25
294,1,4,36.5,92.9,187.5,0,9,2.01829924650161,1332.25
295,1,3,17.5,52,150,1,1,2.88461538461538,306.25
295,1,3,18,52,157.5,1,2,3.02884615384615,324
295,1,3,18.5,51.9,157.5,1,3,3.03468208092486,342.25
295,1,3,18.5,52,167.5,1,4,3.22115384615385,342.25
295,1,3,23.5,60,200,1,5,3.33333333333333,552.25
295,1,3,23.5,60,205,1,6,3.41666666666667,552.25
295,1,3,26.5,67.5,207.5,1,7,3.07407407407407,702.25
295,1,3,26.5,60,197.31,1,8,3.2885,702.25
295,1,3,30.5,56,180,1,9,3.21428571428571,930.25
295,1,1,31,56,195,1,10,3.48214285714286,961
295,1,3,32,60,197.5,1,11,3.29166666666667,1024
295,1,4,48,56.46,177.5,1,12,3.14381863266029,2304
296,0,3,35,67.25,137.5,0,1,2.04460966542751,1225
296,0,3,40.5,74.8,155,0,2,2.07219251336898,1640.25
296,0,3,41.5,73.2,165,0,3,2.25409836065574,1722.25
296,0,3,42.5,73.6,155,0,4,2.10597826086957,1806.25
296,0,3,43,73.6,152.5,0,5,2.07201086956522,1849
296,0,3,44,74.25,160,0,6,2.15488215488215,1936
296,0,3,44.5,74.22,165,0,7,2.22312045270816,1980.25
296,0,3,44.5,73.61,165,0,8,2.24154326857764,1980.25
296,0,3,47.5,71.9,160,0,9,2.22531293463143,2256.25
296,0,3,47.5,71.8,152.5,0,10,2.12395543175487,2256.25
296,0,3,48.5,75.4,172.5,0,11,2.28779840848806,2352.25
296,0,3,48.5,73.7,155,0,12,2.10312075983718,2352.25
297,0,3,36.5,57.3,152.5,1,1,2.66143106457243,1332.25
297,0,3,36.5,58.1,150,1,2,2.58175559380379,1332.25
297,0,3,51.5,64,140,0,3,2.1875,2652.25
297,0,3,52.5,61.82,147.5,0,4,2.38595923649304,2756.25
297,0,3,52.5,61.4,145,0,5,2.36156351791531,2756.25
297,0,3,54.5,62.8,140,0,6,2.22929936305732,2970.25
298,1,3,42.5,137.8,250,0,1,1.81422351233672,1806.25
298,1,3,52.5,130.8,240,0,2,1.8348623853211,2756.25
298,1,3,52.5,130.3,257.5,0,3,1.97620874904068,2756.25
298,1,3,54.5,130,245,0,4,1.88461538461538,2970.25
299,0,3,49,67.5,85,0,1,1.25925925925926,2401
